dataset,image_path,label,stack_id,patient_id,source,split
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos395_Cam01_RGB_MB\FieldPos395_Cam01_RGB_MB_page_7.png,0,FieldPos395_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos395_Cam01_RGB_MB\FieldPos395_Cam01_RGB_MB_page_8.png,0,FieldPos395_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos395_Cam01_RGB_MB\FieldPos395_Cam01_RGB_MB_page_9.png,0,FieldPos395_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_1.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_10.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_11.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_12.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_13.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_14.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_15.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_5.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_6.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_7.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_8.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos396_Cam01_RGB_MB\FieldPos396_Cam01_RGB_MB_page_9.png,0,FieldPos396_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_1.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_10.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_11.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_12.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_13.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_14.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_4.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_5.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_6.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_7.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_8.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos404_Cam01_RGB_MB\FieldPos404_Cam01_RGB_MB_page_9.png,0,FieldPos404_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_1.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_10.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_11.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_12.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_13.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_14.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_15.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_2.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_3.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_4.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_8.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos409_Cam01_RGB_MB\FieldPos409_Cam01_RGB_MB_page_9.png,0,FieldPos409_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_12.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_13.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_14.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_15.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_2.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_3.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_4.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_5.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_6.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_7.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_8.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos414_Cam01_RGB_MB\FieldPos414_Cam01_RGB_MB_page_9.png,0,FieldPos414_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_12.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_13.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_14.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_15.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_2.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_3.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_4.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_5.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_6.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_7.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_8.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos426_Cam01_RGB_MB\FieldPos426_Cam01_RGB_MB_page_9.png,0,FieldPos426_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_1.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_13.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_14.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_15.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_2.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_3.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_4.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_5.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_6.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_7.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_8.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos427_Cam01_RGB_MB\FieldPos427_Cam01_RGB_MB_page_9.png,0,FieldPos427_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_1.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_10.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_11.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_12.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_13.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_14.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_15.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_2.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_3.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_4.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_5.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos428_Cam01_RGB_MB\FieldPos428_Cam01_RGB_MB_page_6.png,0,FieldPos428_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_12.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_13.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_14.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_15.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_2.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_3.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_4.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_5.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_6.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_7.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_8.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos429_Cam01_RGB_MB\FieldPos429_Cam01_RGB_MB_page_9.png,0,FieldPos429_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_1.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_10.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_11.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_12.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_13.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_14.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_15.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_2.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_3.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_4.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_5.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos432_Cam01_RGB_MB\FieldPos432_Cam01_RGB_MB_page_6.png,0,FieldPos432_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos433_Cam01_RGB_MB\FieldPos433_Cam01_RGB_MB_page_1.png,0,FieldPos433_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos433_Cam01_RGB_MB\FieldPos433_Cam01_RGB_MB_page_10.png,0,FieldPos433_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos433_Cam01_RGB_MB\FieldPos433_Cam01_RGB_MB_page_11.png,0,FieldPos433_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos433_Cam01_RGB_MB\FieldPos433_Cam01_RGB_MB_page_12.png,0,FieldPos433_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos433_Cam01_RGB_MB\FieldPos433_Cam01_RGB_MB_page_13.png,0,FieldPos433_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos433_Cam01_RGB_MB\FieldPos433_Cam01_RGB_MB_page_14.png,0,FieldPos433_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos433_Cam01_RGB_MB\FieldPos433_Cam01_RGB_MB_page_15.png,0,FieldPos433_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos433_Cam01_RGB_MB\FieldPos433_Cam01_RGB_MB_page_2.png,0,FieldPos433_Cam01_RGB_MB,,dataset,train
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos433_Cam01_RGB_MB\FieldPos433_Cam01_RGB_MB_page_3.png,0,FieldPos433_Cam01_RGB_MB,,dataset,train
