dataset,image_path,label,stack_id,patient_id,source,split
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_11.png,0,FieldPos002 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_12.png,0,FieldPos002 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_13.png,0,FieldPos002 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_14.png,0,FieldPos002 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_2.png,0,FieldPos002 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_3.png,0,FieldPos002 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_4.png,0,FieldPos002 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_5.png,0,FieldPos002 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_6.png,0,FieldPos002 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_1.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_10.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_11.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_12.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_13.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_14.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_2.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_3.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_4.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_5.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_6.png,0,FieldPos002 (6),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_1.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_10.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_11.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_12.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_13.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_14.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_2.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_3.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_4.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_8.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_9.png,0,FieldPos003 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_1.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_10.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_11.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_12.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_13.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_14.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_2.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_3.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_4.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_5.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_9.png,0,FieldPos003 (3),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_1.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_10.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_11.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_12.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_13.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_14.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_2.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_3.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_4.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_5.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_9.png,0,FieldPos004,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_1.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_10.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_11.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_12.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_13.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_14.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_2.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_3.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_4.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_8.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_9.png,0,FieldPos004 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_1.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_10.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_11.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_12.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_13.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_14.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_2.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_3.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_4.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_5.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (4)\FieldPos004 (4)_page_9.png,0,FieldPos004 (4),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_1.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_10.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_11.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_12.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_13.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_14.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_2.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_3.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_4.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_5.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (5)\FieldPos004 (5)_page_9.png,0,FieldPos004 (5),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_1.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_10.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_11.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_12.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_13.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_14.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_2.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_3.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_4.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_5.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005\FieldPos005_page_9.png,0,FieldPos005,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_1.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_10.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_11.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_12.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_13.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_14.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_2.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_3.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_4.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_5.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos005 (2)\FieldPos005 (2)_page_9.png,0,FieldPos005 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_1.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_10.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_11.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_12.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_13.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_14.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_2.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_3.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_4.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_5.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006\FieldPos006_page_9.png,0,FieldPos006,,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_1.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_10.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_11.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_12.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_13.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_14.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_2.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_3.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_4.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_5.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos006 (2)\FieldPos006 (2)_page_9.png,0,FieldPos006 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_12.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_13.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_14.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_2.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_3.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_4.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_5.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_6.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_7.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_8.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos007 (2)\FieldPos007 (2)_page_9.png,0,FieldPos007 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_1.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_10.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_11.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_12.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_13.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_14.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_2.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_3.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_4.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_5.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos008 (2)\FieldPos008 (2)_page_9.png,0,FieldPos008 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos009 (2)\FieldPos009 (2)_page_1.png,0,FieldPos009 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos009 (2)\FieldPos009 (2)_page_10.png,0,FieldPos009 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos009 (2)\FieldPos009 (2)_page_11.png,0,FieldPos009 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos009 (2)\FieldPos009 (2)_page_12.png,0,FieldPos009 (2),,dataset,train
tbf_imgs,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos009 (2)\FieldPos009 (2)_page_13.png,0,FieldPos009 (2),,dataset,train
